name_eng_x,date_of_birth,url_x,name_new,name_kor,name_eng_y,url_y
Jin-ho Choi,1984-08-26,https://www.baseball-reference.com/register/player.fcgi?id=choi--001jin,jin ho choi,최진호,Jin-Ho Choi,https://statiz.sporki.com/player/?m=playerinfo&p_no=10660
Julio De Paula,1982-12-31,https://www.baseball-reference.com/register/player.fcgi?id=depaul001jul,julio de paula,데폴라,Julio Cesar DePaula,https://statiz.sporki.com/player/?m=playerinfo&p_no=10589
Karim García,1975-10-29,https://www.baseball-reference.com/register/player.fcgi?id=garcia001gus,karim garcia,가르시아,Gustavo Karim García Aguayo,https://statiz.sporki.com/player/?m=playerinfo&p_no=10258
Jun-ho Kim,1984-03-03,https://www.baseball-reference.com/register/player.fcgi?id=kim---001jun,jun ho kim,김준호,Jun-Ho Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=10484
Kang Kim,1988-10-16,https://www.baseball-reference.com/register/player.fcgi?id=kim---000kan,kang kim,김강,Kang Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=10547
Yong-Ho Kim,1986-03-29,https://www.baseball-reference.com/register/player.fcgi?id=kim---015yon,yong ho kim,김용호,Yong-Ho Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=10673
Jeong-min Cha,1982-11-23,https://www.baseball-reference.com/register/player.fcgi?id=cha---001jeo,jeong min cha,차정민,Jung-Min Cha,https://statiz.sporki.com/player/?m=playerinfo&p_no=10076
Tae-hoon Kim,1987-09-28,https://www.baseball-reference.com/register/player.fcgi?id=kim---005tae,tae hoon kim,김태훈,Tae-Hun Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=10002
Jong Beom Lee,1970-08-15,https://www.baseball-reference.com/register/player.fcgi?id=lee---003jon,jong beom lee,이종범,Jong-Beom Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=10036
Sang Hwa Lee,1980-09-15,https://www.baseball-reference.com/register/player.fcgi?id=lee---009san,sang hwa lee,이상화,Sang-Hwa Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=10064
Han-yong Lim,1987-07-15,https://www.baseball-reference.com/register/player.fcgi?id=yim---000han,han yong lim,임한용,Han-Yong Lim,https://statiz.sporki.com/player/?m=playerinfo&p_no=10037
Eun-jae Ryu,1983-12-13,https://www.baseball-reference.com/register/player.fcgi?id=yu----002jae,eun jae ryu,류은재,Eun-Jae Ryu,https://statiz.sporki.com/player/?m=playerinfo&p_no=10701
In-Yeong Choi,1989-07-29,https://www.baseball-reference.com/register/player.fcgi?id=choi--000in-,in yeong choi,최인영,In-Young Choi,https://statiz.sporki.com/player/?m=playerinfo&p_no=10752
Sung-min Choi,1990-07-31,https://www.baseball-reference.com/register/player.fcgi?id=choi--000sun,seong min choi,최성민,Seung-Min Choi,https://statiz.sporki.com/player/?m=playerinfo&p_no=10536
Seong-hyeon Kim,1989-01-03,https://www.baseball-reference.com/register/player.fcgi?id=kim---015seo,seong hyeon kim,김성현,Sung-Hyun Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=10429
Beom-jun Lee,1989-07-15,https://www.baseball-reference.com/register/player.fcgi?id=lee---000beo,beom jun lee,이범준,Beom-Jun Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=10525
Sang-min Oh,1974-10-20,https://www.baseball-reference.com/register/player.fcgi?id=oh----000san,sang min oh,오상민,Sang-Min Oh,https://statiz.sporki.com/player/?m=playerinfo&p_no=10519
Hyun-jun Park,1986-09-22,https://www.baseball-reference.com/register/player.fcgi?id=park--000hyu,hyeon jun park,박현준,Hyun-Jun Park,https://statiz.sporki.com/player/?m=playerinfo&p_no=10134
Bryan Corey,1973-10-21,https://www.baseball-reference.com/register/player.fcgi?id=corey-001bry,bryan corey,코리,Bryan Corey,https://statiz.sporki.com/player/?m=playerinfo&p_no=10646
Jin-hwan Park,1981-03-10,https://www.baseball-reference.com/register/player.fcgi?id=park--000jin,jin hwan park,박진환,Jin-Hwan Park,https://statiz.sporki.com/player/?m=playerinfo&p_no=10245
Sung Tae Kim,1982-01-03,https://www.baseball-reference.com/register/player.fcgi?id=kim---019seo,seong tae kim,김성태,Seong-Tae Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=10428
Seung-ju Lee,1984-04-13,https://www.baseball-reference.com/register/player.fcgi?id=lee---008seu,seung joo lee,이승주,Seung-Joo Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=10765
Soong Yong Lee,1971-03-10,https://www.baseball-reference.com/register/player.fcgi?id=lee---003sun,soong yong lee,이숭용,Soong-Yong Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=10402
Ken Kadokura,1973-07-29,https://www.baseball-reference.com/register/player.fcgi?id=kadoku001ken,ken kadokura,카도쿠라,Ken Kadokura,https://statiz.sporki.com/player/?m=playerinfo&p_no=10163
Don-hun Kwak,1981-07-13,https://www.baseball-reference.com/register/player.fcgi?id=kwak--000don,dong hoon kwak,곽동훈,Dong-Hoon Kwak,https://statiz.sporki.com/player/?m=playerinfo&p_no=10347
Kyu-dae Lee,1986-10-20,https://www.baseball-reference.com/register/player.fcgi?id=lee---000kyu,kyu dae lee,이규대,Kyu-Dae Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=10369
Young-min Cho,1981-03-11,https://www.baseball-reference.com/register/player.fcgi?id=cho---001you,yeong min cho,조영민,Young-Min Cho,https://statiz.sporki.com/player/?m=playerinfo&p_no=10675
Gary Glover,1976-12-03,https://www.baseball-reference.com/register/player.fcgi?id=glover001joh,gary glover,글로버,Gary Glover,https://statiz.sporki.com/player/?m=playerinfo&p_no=10125
Jeong-nam Kim,1986-11-22,https://www.baseball-reference.com/register/player.fcgi?id=kim---005jeo,jeong nam kim,김정남,Jong-Nam Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=10078
Yong-seop Kim,1983-01-18,https://www.baseball-reference.com/register/player.fcgi?id=kim---001yon,yong seob kim,김용섭,Yong-Seob Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=10090
Sang-hun Lee,1985-05-10,https://www.baseball-reference.com/register/player.fcgi?id=lee---007san,sang hoon lee,이상훈,Sang-Hun Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=10710
Seung Ho Lee,1981-09-09,https://www.baseball-reference.com/register/player.fcgi?id=lee---003seu,seung ho lee,이승호,Seung-Ho Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=10147
Jim Magrane,1978-07-23,https://www.baseball-reference.com/register/player.fcgi?id=magran001jam,jim magrane,매그레인,Jim Magrane,https://statiz.sporki.com/player/?m=playerinfo&p_no=10669
Seong-Min Oh,1985-11-06,https://www.baseball-reference.com/register/player.fcgi?id=oh----001seo,seong min oh,오성민,Sung-Min Oh,https://statiz.sporki.com/player/?m=playerinfo&p_no=10709
Jin-won Park,1987-03-17,https://www.baseball-reference.com/register/player.fcgi?id=park--002jin,jin won park,박진원,Jin-Won Park,https://statiz.sporki.com/player/?m=playerinfo&p_no=10114
Jung Hwan Park,1977-10-23,https://www.baseball-reference.com/register/player.fcgi?id=park--002jeo,jeong hwan park,박정환,Jeong-Hwan Park,https://statiz.sporki.com/player/?m=playerinfo&p_no=10097
Seong-min Chi,1978-09-12,https://www.baseball-reference.com/register/player.fcgi?id=ji----000seo,seung min ji,지승민,Seung-Min Ji,https://statiz.sporki.com/player/?m=playerinfo&p_no=10228
Kyu-soo Cho,1981-09-15,https://www.baseball-reference.com/register/player.fcgi?id=cho---000kyu,kyu soo cho,조규수,Gyu-Soo Jo,https://statiz.sporki.com/player/?m=playerinfo&p_no=10226
Du-hwan Lee,1988-03-16,https://www.baseball-reference.com/register/player.fcgi?id=lee---000du-,doo hwan lee,이두환,Doo-Hwan Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=10179
Francisley Bueno,1981-03-05,https://www.baseball-reference.com/register/player.fcgi?id=bueno-001fra,francisley bueno,부에노,Francisley Bueno,https://statiz.sporki.com/player/?m=playerinfo&p_no=2435
Hyi-sang Chung,1982-08-13,https://www.baseball-reference.com/register/player.fcgi?id=jeong-000hyi,hyi sang jeong,정희상,Hui-Sang Jeong,https://statiz.sporki.com/player/?m=playerinfo&p_no=10577
Geun-pyo Jeon,1977-03-05,https://www.baseball-reference.com/register/player.fcgi?id=jeon--000geu,keun pyo jeon,전근표,Keun-Pyo Jeon,https://statiz.sporki.com/player/?m=playerinfo&p_no=10575
Dong-yeong Kim,1985-04-02,https://www.baseball-reference.com/register/player.fcgi?id=kim---009don,dong yeong kim,김동영,Dong-Young Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=10565
Jae-hyeon Kim,1979-09-07,https://www.baseball-reference.com/register/player.fcgi?id=kim---011jae,jae hyeon kim,김재현,Jae-Hyeon Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=10766
Jae-woo Kim,1991-10-22,https://www.baseball-reference.com/register/player.fcgi?id=kim---012jae,jae woo kim,김재우,Jae-Woo Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=10567
Kang-seok Kim,1985-09-08,https://www.baseball-reference.com/register/player.fcgi?id=kim---001kan,kang seok kim,김강석,Kang-Suk Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=10548
Dae-Sung Koo,1969-08-02,https://www.baseball-reference.com/register/player.fcgi?id=koo---001dae,dae seong koo,구대성,Das-Sung Koo,https://statiz.sporki.com/player/?m=playerinfo&p_no=10580
Do Hyung Lee,1975-05-24,https://www.baseball-reference.com/register/player.fcgi?id=lee---000do-,do hyeong lee,이도형,Do-Hyung Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=10543
Dong-hyeon Lee,1979-11-15,https://www.baseball-reference.com/register/player.fcgi?id=lee---007don,dong hyeon lee,이동현,Dong-Hyun Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=10063
Sung-ho Lee,1985-03-09,https://www.baseball-reference.com/register/player.fcgi?id=lee---000sun,seong ho lee,이성호,Sung-Ho Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=2431
Young Woo Lee,1973-11-27,https://www.baseball-reference.com/register/player.fcgi?id=lee---005yeo,yeong woo lee,이영우,Young-Woo Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=10574
Hae-su Shin,1987-11-30,https://www.baseball-reference.com/register/player.fcgi?id=sin---000hae,hae su shin,신해수,Hae-Su Shin,https://statiz.sporki.com/player/?m=playerinfo&p_no=10770
Ji Hwan Son,1978-11-13,https://www.baseball-reference.com/register/player.fcgi?id=son---000ji-,ji hwan sohn,손지환,Ji-Hwan Son,https://statiz.sporki.com/player/?m=playerinfo&p_no=10098
Gyeong-yeong Yoon,1980-08-12,https://www.baseball-reference.com/register/player.fcgi?id=yun---000gye,kyeong yeong yoon,윤경영,Kyoung-Young Yoon,https://statiz.sporki.com/player/?m=playerinfo&p_no=10605
Tae-sung Chang,1986-12-15,https://www.baseball-reference.com/register/player.fcgi?id=chang-001tae,tae seong jang,장태성,Tae-Sung Jang,https://statiz.sporki.com/player/?m=playerinfo&p_no=10023
Seo Owan Hong,1978-01-16,https://www.baseball-reference.com/register/player.fcgi?id=hong--000se-,se wan hong,홍세완,Se-Wahn Hong,https://statiz.sporki.com/player/?m=playerinfo&p_no=10026
Woo-yeop Jeon,1989-06-20,https://www.baseball-reference.com/register/player.fcgi?id=jun---001tae,woo yeob jeon,전우엽,Woo-Yeop Jeon,https://statiz.sporki.com/player/?m=playerinfo&p_no=10070
Hyeong-cheol Kim,1980-05-26,https://www.baseball-reference.com/register/player.fcgi?id=kim---005hye,hyeong cheol kim,김형철,Hyeong-Cheol Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=10010
Young Soo Lee,1981-05-09,https://www.baseball-reference.com/register/player.fcgi?id=lee---002yeo,yeong soo lee,이영수,Young-Soo Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=10017
Matt Wright,1982-03-13,https://www.baseball-reference.com/register/player.fcgi?id=wright001mat,matt wright,라이트,Matt Wright,https://statiz.sporki.com/player/?m=playerinfo&p_no=2436
Hyo-seop Yoon,1990-10-24,https://www.baseball-reference.com/register/player.fcgi?id=yoon--000hyo,hyo seob yoon,윤효섭,Hyo-Seop Yoon,https://statiz.sporki.com/player/?m=playerinfo&p_no=10034
Chul Min Kang,1979-07-22,https://www.baseball-reference.com/register/player.fcgi?id=kang--000che,cheol min kang,강철민,Cheol-Min Kang,https://statiz.sporki.com/player/?m=playerinfo&p_no=10497
Shinya Okamoto,1974-10-21,https://www.baseball-reference.com/register/player.fcgi?id=okamot001shi,shinya okamoto,오카모토,OhKamoto SinYa,https://statiz.sporki.com/player/?m=playerinfo&p_no=10520
Seong-jong Seo,1983-06-17,https://www.baseball-reference.com/register/player.fcgi?id=seo---001seo,seong jong seo,서성종,Seong-Jong Seo,https://statiz.sporki.com/player/?m=playerinfo&p_no=10460
Seung-hwa Seo,1979-07-13,https://www.baseball-reference.com/register/player.fcgi?id=seo---000seu,seung hwa seo,서승화,Seung-Hwa Seo,https://statiz.sporki.com/player/?m=playerinfo&p_no=10515
Seung Hyun Na,1987-04-06,https://www.baseball-reference.com/register/player.fcgi?id=na----000seu,seung hyeon na,나승현,Seung-Hyun Na,https://statiz.sporki.com/player/?m=playerinfo&p_no=10279
Jong-duk Chang,1987-10-29,https://www.baseball-reference.com/register/player.fcgi?id=jang--000jon,jong deok jang,장종덕,Jong-Duk Jang,https://statiz.sporki.com/player/?m=playerinfo&p_no=10405
Byeong-woo Kang,1986-12-26,https://www.baseball-reference.com/register/player.fcgi?id=kang--003bye,byeong woo kang,강병우,Byoung-Woo Kang,https://statiz.sporki.com/player/?m=playerinfo&p_no=10409
Do Young Kwon,1981-02-11,https://www.baseball-reference.com/register/player.fcgi?id=kwon--000do-,do yeong kwon,권도영,Do-Young Kwon,https://statiz.sporki.com/player/?m=playerinfo&p_no=10395
Dong Hack Lee,1981-05-06,https://www.baseball-reference.com/register/player.fcgi?id=lee---004don,dong hak lee,이동학,Dong-Hak Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=10447
Jung Ho Lee,1982-04-27,https://www.baseball-reference.com/register/player.fcgi?id=lee---001jeo,jeong ho lee,이정호,Jeong-Ho Lee,https://statiz.sporki.com/player/?m=playerinfo&p_no=10450
Seung Min Hur,1986-02-28,https://www.baseball-reference.com/register/player.fcgi?id=ho----000seo,seung min heo,허승민,Seung-Min Hur,https://statiz.sporki.com/player/?m=playerinfo&p_no=10345
Ja-woon Koo,1980-06-19,https://www.baseball-reference.com/register/player.fcgi?id=ku----000ja-,ja woon koo,구자운,Ja-Un Ku,https://statiz.sporki.com/player/?m=playerinfo&p_no=10348
Tim Redding,1978-02-12,https://www.baseball-reference.com/register/player.fcgi?id=reddin001tim,tim redding,레딩,Tim Redding,https://statiz.sporki.com/player/?m=playerinfo&p_no=2432
Kyung-hyun Ahn,1970-02-13,https://www.baseball-reference.com/register/player.fcgi?id=an----001kyu,kyeong hyeon ahn,안경현,Kyung-Hyun An,https://statiz.sporki.com/player/?m=playerinfo&p_no=10099
Chi-ho Ha,1984-12-16,https://www.baseball-reference.com/register/player.fcgi?id=ha----000chi,ji ho ha,하지호,Ji-Ho Ha,https://statiz.sporki.com/player/?m=playerinfo&p_no=10107
Jae Hyun Kim,1975-10-02,https://www.baseball-reference.com/register/player.fcgi?id=kim---010jae,jae hyeon kim,김재현,Jae-Hyun Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=10109
Won Hyong Kim,1972-07-05,https://www.baseball-reference.com/register/player.fcgi?id=kim---001won,won hyong kim,김원형,Won-Hyong Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=14890
Seong-heon Lim,1985-06-22,https://www.baseball-reference.com/register/player.fcgi?id=lim---000seo,seong heon lim,임성헌,Seong-Heon Lim,https://statiz.sporki.com/player/?m=playerinfo&p_no=10151
Sang-hyun Park,1989-11-22,https://www.baseball-reference.com/register/player.fcgi?id=park--002san,sang hyeon park,박상현,Sang-Hyun Park,https://statiz.sporki.com/player/?m=playerinfo&p_no=10095
Juan Cedeño,1983-08-19,https://www.baseball-reference.com/register/player.fcgi?id=cedeno002jua,juan cedeno,세데뇨,Juan Cedeño,https://statiz.sporki.com/player/?m=playerinfo&p_no=10209
Jin Soo Kim,1979-04-19,https://www.baseball-reference.com/register/player.fcgi?id=kim---003jin,jin soo kim,김진수,Jin-Soo Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=10164
Myeong-je Kim,1987-01-05,https://www.baseball-reference.com/register/player.fcgi?id=min---000mye,myeong je kim,김명제,Myeong-Jae Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=10197
Sang Duk Choi,1971-03-31,https://www.baseball-reference.com/register/player.fcgi?id=choi--000san,sang deok choi,최상덕,Sang-Deok Choi,https://statiz.sporki.com/player/?m=playerinfo&p_no=10616
Yeon-oh Choi,1984-03-14,https://www.baseball-reference.com/register/player.fcgi?id=choi--000yeo,yeon oh choi,최연오,Yeon-Oh Choi,https://statiz.sporki.com/player/?m=playerinfo&p_no=10545
Víctor Díaz,1981-12-10,https://www.baseball-reference.com/register/player.fcgi?id=diaz--003vic,victor diaz,디아즈,Víctor Díaz,https://statiz.sporki.com/player/?m=playerinfo&p_no=10566
Min Chul Jeong,1972-03-28,https://www.baseball-reference.com/register/player.fcgi?id=jeong-000min,min cheol jeong,정민철,Min-Chul Jung,https://statiz.sporki.com/player/?m=playerinfo&p_no=10613
Baek-man Kim,1982-10-12,https://www.baseball-reference.com/register/player.fcgi?id=kim---000bae,baek man kim,김백만,Baek-Man Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=10584
Hui-gwon Kim,1986-04-10,https://www.baseball-reference.com/register/player.fcgi?id=kim---001hui,hoi kwon kim,김회권,Hoi-Kwon Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=10588
Ju Kim,1989-03-02,https://www.baseball-reference.com/register/player.fcgi?id=kim---000ju-,joo kim,김주,Joo Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=10586
Min Jae Kim,1973-01-03,https://www.baseball-reference.com/register/player.fcgi?id=kim---007min,min jae kim,김민재,Min-Jae Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=10550
Heishu Ohara,1984-04-16,https://www.baseball-reference.com/register/player.fcgi?id=ohara-001hei,byeong soo kang,강병수,Byung-Soo Kang,https://statiz.sporki.com/player/?m=playerinfo&p_no=10546
Jin Woo Song,1966-02-16,https://www.baseball-reference.com/register/player.fcgi?id=song--000jin,jin woo song,송진우,Jin-Woo Song,https://statiz.sporki.com/player/?m=playerinfo&p_no=10597
Seung-hak Yang,1984-01-20,https://www.baseball-reference.com/register/player.fcgi?id=yang--000seu,seung hak yang,양승학,Seung-Hak Yang,https://statiz.sporki.com/player/?m=playerinfo&p_no=10570
Ray Choi,1972-05-12,https://www.baseball-reference.com/register/player.fcgi?id=choi--001kyu,kyeong hwan choi,최경환,Kyeong-Hwan Choi,https://statiz.sporki.com/player/?m=playerinfo&p_no=10041
Sung-cheol Chung,1990-04-21,https://www.baseball-reference.com/register/player.fcgi?id=jeong-000sun,seong cheol jeong,정성철,Sung-Chul Jung,https://statiz.sporki.com/player/?m=playerinfo&p_no=10071
Jong Kook Kim,1973-09-14,https://www.baseball-reference.com/register/player.fcgi?id=kim---000jon,jong kook kim,김종국,Jong-Guk Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=10009
Yeong-soo Kim,1975-01-15,https://www.baseball-reference.com/register/player.fcgi?id=kim---006yeo,yeong soo kim,김영수,Young-Soo Kim,https://statiz.sporki.com/player/?m=playerinfo&p_no=10046
